sensor_id,property_key,property_ts,property_value
0,intm,2025-06-18 16:38:50.000000,920.4259
0,dspr,2025-06-18 16:38:50.000000,116.07151
8,dstm,2025-06-18 16:38:50.000000,13575.34
6,vbam,2025-06-18 16:38:50.000000,37.851864
1,intm,2025-06-18 16:38:50.000000,1256.9026
9,inpr,2025-06-18 16:38:50.000000,21.174192
8,inpr,2025-06-18 16:38:50.000000,18.65708
2,inpr,2025-06-18 16:38:50.000000,9.347212
9,dstm,2025-06-18 16:38:50.000000,14443.562
8,intm,2025-06-18 16:38:50.000000,1008.9419
5,dstm,2025-06-18 16:38:50.000000,12103.347
1,vbam,2025-06-18 16:38:50.000000,138.63564
7,vbam,2025-06-18 16:38:50.000000,197.27547
0,brtm,2025-06-18 16:38:50.000000,2921.4905
4,inpr,2025-06-18 16:38:50.000000,21.732628
4,brtm,2025-06-18 16:38:50.000000,3605.7114
5,brtm,2025-06-18 16:38:50.000000,2711.7695
6,dstm,2025-06-18 16:38:50.000000,10843.291
3,inpr,2025-06-18 16:38:50.000000,30.309687
0,vbam,2025-06-18 16:38:50.000000,73.85266
9,intm,2025-06-18 16:38:50.000000,1096.4937
2,vbam,2025-06-18 16:38:50.000000,28.54852
1,brtm,2025-06-18 16:38:50.000000,4099.1587
3,intm,2025-06-18 16:38:50.000000,1414.25
2,dspr,2025-06-18 16:38:50.000000,106.0318
2,intm,2025-06-18 16:38:50.000000,685.1204
8,brtm,2025-06-18 16:38:50.000000,3231.2966
4,vbam,2025-06-18 16:38:50.000000,111.49132
7,intm,2025-06-18 16:38:50.000000,1561.4723
6,intm,2025-06-18 16:38:50.000000,733.44104
1,dspr,2025-06-18 16:38:50.000000,130.42784
9,dspr,2025-06-18 16:38:50.000000,123.583725
3,vbam,2025-06-18 16:38:50.000000,168.93025
5,vbam,2025-06-18 16:38:50.000000,62.316
2,brtm,2025-06-18 16:38:50.000000,2097.9214
6,dspr,2025-06-18 16:38:50.000000,108.09348
8,vbam,2025-06-18 16:38:50.000000,90.89494
5,dspr,2025-06-18 16:38:50.000000,45.405964000000004
7,dstm,2025-06-18 16:38:50.000000,19054.602
5,inpr,2025-06-18 16:38:50.000000,14.389535
1,inpr,2025-06-18 16:38:50.000000,25.785946
7,brtm,2025-06-18 16:38:50.000000,5165.1533
6,inpr,2025-06-18 16:38:50.000000,10.736432
8,dspr,2025-06-18 16:38:50.000000,119.84819
0,inpr,2025-06-18 16:38:50.000000,16.112244
9,vbam,2025-06-18 16:38:50.000000,107.75158
4,dspr,2025-06-18 16:38:50.000000,124.412476
3,dspr,2025-06-18 16:38:50.000000,68.57067
3,dstm,2025-06-18 16:38:50.000000,17594.645
0,dstm,2025-06-18 16:38:50.000000,12697.557
6,brtm,2025-06-18 16:38:50.000000,2267.044
3,intm,2025-06-18 16:38:49.000000,1284.2351
1,dspr,2025-06-18 16:38:49.000000,150.49857
7,dstm,2025-06-18 16:38:49.000000,13052.034
3,inpr,2025-06-18 16:38:49.000000,26.571762
4,dstm,2025-06-18 16:38:49.000000,14367.322
0,inpr,2025-06-18 16:38:49.000000,36.608997
4,dspr,2025-06-18 16:38:49.000000,123.2557
4,brtm,2025-06-18 16:38:49.000000,3510.8196
7,intm,2025-06-18 16:38:49.000000,956.1715
7,vbam,2025-06-18 16:38:49.000000,80.734886
6,inpr,2025-06-18 16:38:49.000000,12.876465
9,vbam,2025-06-18 16:38:49.000000,139.63338
2,inpr,2025-06-18 16:38:49.000000,39.485443
7,dspr,2025-06-18 16:38:49.000000,117.59666
3,brtm,2025-06-18 16:38:49.000000,4194.823
7,inpr,2025-06-18 16:38:49.000000,17.13993
9,inpr,2025-06-18 16:38:49.000000,25.934935
0,brtm,2025-06-18 16:38:49.000000,5416.748
0,intm,2025-06-18 16:38:49.000000,1633.3564
2,vbam,2025-06-18 16:38:49.000000,230.37857
5,intm,2025-06-18 16:38:49.000000,1381.6495
8,intm,2025-06-18 16:38:49.000000,1221.9117
6,dspr,2025-06-18 16:38:49.000000,111.269424
1,inpr,2025-06-18 16:38:49.000000,39.310165
7,brtm,2025-06-18 16:38:49.000000,3046.6003
9,dstm,2025-06-18 16:38:49.000000,16085.673
4,intm,2025-06-18 16:38:49.000000,1088.8057
4,inpr,2025-06-18 16:38:49.000000,20.953161
0,dstm,2025-06-18 16:38:49.000000,19767.451
8,dspr,2025-06-18 16:38:49.000000,128.9349
5,dstm,2025-06-18 16:38:49.000000,17271.357
5,inpr,2025-06-18 16:38:49.000000,29.372425
8,brtm,2025-06-18 16:38:49.000000,3976.691
6,dstm,2025-06-18 16:38:49.000000,11581.448
0,vbam,2025-06-18 16:38:49.000000,211.11555
4,vbam,2025-06-18 16:38:49.000000,106.27137
0,dspr,2025-06-18 16:38:49.000000,146.48988
1,intm,2025-06-18 16:38:49.000000,1727.31
6,intm,2025-06-18 16:38:49.000000,807.8771
6,brtm,2025-06-18 16:38:49.000000,2527.5696
2,dspr,2025-06-18 16:38:49.000000,150.75867
2,brtm,2025-06-18 16:38:49.000000,5766.923
8,inpr,2025-06-18 16:38:49.000000,24.77996
5,dspr,2025-06-18 16:38:49.000000,54.300152000000004
9,intm,2025-06-18 16:38:49.000000,1262.0848
3,dstm,2025-06-18 16:38:49.000000,16305.331
1,dstm,2025-06-18 16:38:49.000000,20699.158
2,intm,2025-06-18 16:38:49.000000,1733.4067
9,brtm,2025-06-18 16:38:49.000000,4117.297
8,dstm,2025-06-18 16:38:49.000000,15687.291
9,dspr,2025-06-18 16:38:49.000000,130.64896
5,brtm,2025-06-18 16:38:49.000000,4535.774
1,vbam,2025-06-18 16:38:49.000000,229.20477
2,dstm,2025-06-18 16:38:49.000000,20759.617
1,brtm,2025-06-18 16:38:49.000000,5745.5854
5,vbam,2025-06-18 16:38:49.000000,162.6536
3,dspr,2025-06-18 16:38:49.000000,65.79701
3,vbam,2025-06-18 16:38:49.000000,143.89807
6,vbam,2025-06-18 16:38:49.000000,52.18326
8,vbam,2025-06-18 16:38:49.000000,131.89873
0,dstm,2025-06-18 16:38:48.000000,17359.15
2,vbam,2025-06-18 16:38:48.000000,195.10153
7,intm,2025-06-18 16:38:48.000000,810.5775
9,vbam,2025-06-18 16:38:48.000000,83.18519
4,dspr,2025-06-18 16:38:48.000000,109.24911
7,brtm,2025-06-18 16:38:48.000000,2537.0212
5,dspr,2025-06-18 16:38:48.000000,51.79986400000001
3,intm,2025-06-18 16:38:48.000000,706.6961
9,intm,2025-06-18 16:38:48.000000,968.89813
4,vbam,2025-06-18 16:38:48.000000,43.06662
4,inpr,2025-06-18 16:38:48.000000,11.515125
2,intm,2025-06-18 16:38:48.000000,1550.181
6,dstm,2025-06-18 16:38:48.000000,10683.312
5,inpr,2025-06-18 16:38:48.000000,25.160519
8,vbam,2025-06-18 16:38:48.000000,197.34772
0,vbam,2025-06-18 16:38:48.000000,164.35811
3,brtm,2025-06-18 16:38:48.000000,2173.4363
9,inpr,2025-06-18 16:38:48.000000,17.505821
7,dstm,2025-06-18 16:38:48.000000,11608.227
2,dspr,2025-06-18 16:38:48.000000,142.94106
0,dspr,2025-06-18 16:38:48.000000,136.12811
2,dstm,2025-06-18 16:38:48.000000,18942.627
4,intm,2025-06-18 16:38:48.000000,760.52606
3,dstm,2025-06-18 16:38:48.000000,10578.07
9,dstm,2025-06-18 16:38:48.000000,13178.239
2,brtm,2025-06-18 16:38:48.000000,5125.634
8,inpr,2025-06-18 16:38:48.000000,34.553116
5,brtm,2025-06-18 16:38:48.000000,4023.0193
3,inpr,2025-06-18 16:38:48.000000,9.967512
2,inpr,2025-06-18 16:38:48.000000,34.217705
3,dspr,2025-06-18 16:38:48.000000,53.476185
1,inpr,2025-06-18 16:38:48.000000,13.299328
9,dspr,2025-06-18 16:38:48.000000,118.13965
1,dspr,2025-06-18 16:38:48.000000,111.89697
7,inpr,2025-06-18 16:38:48.000000,12.9541025
6,vbam,2025-06-18 16:38:48.000000,34.745846
8,dspr,2025-06-18 16:38:48.000000,143.43883
7,dspr,2025-06-18 16:38:48.000000,111.38464
5,intm,2025-06-18 16:38:48.000000,1235.1484
1,brtm,2025-06-18 16:38:48.000000,2579.0488
9,brtm,2025-06-18 16:38:48.000000,3091.1436
0,intm,2025-06-18 16:38:48.000000,1390.5026
7,vbam,2025-06-18 16:38:48.000000,52.703182
6,dspr,2025-06-18 16:38:48.000000,107.405174
1,vbam,2025-06-18 16:38:48.000000,55.0151
1,dstm,2025-06-18 16:38:48.000000,11727.305
6,intm,2025-06-18 16:38:48.000000,717.3087
4,brtm,2025-06-18 16:38:48.000000,2361.8413
6,brtm,2025-06-18 16:38:48.000000,2210.5806
8,dstm,2025-06-18 16:38:48.000000,19058.322
0,inpr,2025-06-18 16:38:48.000000,29.62695
8,intm,2025-06-18 16:38:48.000000,1561.8475
5,dstm,2025-06-18 16:38:48.000000,15818.555
1,intm,2025-06-18 16:38:48.000000,822.5854
5,vbam,2025-06-18 16:38:48.000000,134.44725
6,inpr,2025-06-18 16:38:48.000000,10.272628
3,vbam,2025-06-18 16:38:48.000000,32.702557
0,brtm,2025-06-18 16:38:48.000000,4566.7593
4,dstm,2025-06-18 16:38:48.000000,11111.884
8,brtm,2025-06-18 16:38:48.000000,5166.4663
2,dspr,2025-06-18 16:38:47.000000,146.85568
9,vbam,2025-06-18 16:38:47.000000,152.79166
3,dstm,2025-06-18 16:38:47.000000,14894.77
1,brtm,2025-06-18 16:38:47.000000,2067.0398
4,brtm,2025-06-18 16:38:47.000000,5561.183
9,dstm,2025-06-18 16:38:47.000000,16763.408
8,vbam,2025-06-18 16:38:47.000000,44.180077
1,dspr,2025-06-18 16:38:47.000000,105.65535
0,inpr,2025-06-18 16:38:47.000000,21.107056
2,vbam,2025-06-18 16:38:47.000000,212.76631
6,intm,2025-06-18 16:38:47.000000,1332.0977
0,brtm,2025-06-18 16:38:47.000000,3529.5547
2,dstm,2025-06-18 16:38:47.000000,19852.475
8,dspr,2025-06-18 16:38:47.000000,109.495865
9,brtm,2025-06-18 16:38:47.000000,4356.4966
0,dspr,2025-06-18 16:38:47.000000,123.48409
8,dstm,2025-06-18 16:38:47.000000,11169.234
2,brtm,2025-06-18 16:38:47.000000,5446.756
7,dspr,2025-06-18 16:38:47.000000,135.85612
7,dstm,2025-06-18 16:38:47.000000,17295.936
3,brtm,2025-06-18 16:38:47.000000,3696.9773
4,inpr,2025-06-18 16:38:47.000000,37.795437
6,inpr,2025-06-18 16:38:47.000000,27.94781
7,intm,2025-06-18 16:38:47.000000,1384.128
0,dstm,2025-06-18 16:38:47.000000,14420.404
8,brtm,2025-06-18 16:38:47.000000,2382.0825
7,inpr,2025-06-18 16:38:47.000000,29.44368
6,brtm,2025-06-18 16:38:47.000000,4362.342
1,vbam,2025-06-18 16:38:47.000000,26.84974
6,dspr,2025-06-18 16:38:47.000000,133.63617
2,inpr,2025-06-18 16:38:47.000000,36.855495
5,dstm,2025-06-18 16:38:47.000000,11170.631
6,vbam,2025-06-18 16:38:47.000000,153.1132
4,dstm,2025-06-18 16:38:47.000000,20176.688
5,intm,2025-06-18 16:38:47.000000,766.4501
9,inpr,2025-06-18 16:38:47.000000,27.899796
3,vbam,2025-06-18 16:38:47.000000,116.511826
9,intm,2025-06-18 16:38:47.000000,1330.4276
1,intm,2025-06-18 16:38:47.000000,676.2971
4,vbam,2025-06-18 16:38:47.000000,219.06091
3,intm,2025-06-18 16:38:47.000000,1141.9935
2,intm,2025-06-18 16:38:47.000000,1641.9303
5,inpr,2025-06-18 16:38:47.000000,11.68544
0,vbam,2025-06-18 16:38:47.000000,107.30197
1,dstm,2025-06-18 16:38:47.000000,10276.613
7,brtm,2025-06-18 16:38:47.000000,4544.4478
9,dspr,2025-06-18 16:38:47.000000,133.56491
3,inpr,2025-06-18 16:38:47.000000,22.482315
7,vbam,2025-06-18 16:38:47.000000,163.13078
4,intm,2025-06-18 16:38:47.000000,1674.6238
5,dspr,2025-06-18 16:38:47.000000,43.800748
5,vbam,2025-06-18 16:38:47.000000,44.207188
4,dspr,2025-06-18 16:38:47.000000,148.25061
5,brtm,2025-06-18 16:38:47.000000,2382.5752
8,intm,2025-06-18 16:38:47.000000,766.30927
6,dstm,2025-06-18 16:38:47.000000,16779.969
3,dspr,2025-06-18 16:38:47.000000,62.76253
1,inpr,2025-06-18 16:38:47.000000,9.093542
0,intm,2025-06-18 16:38:47.000000,1094.1584
8,inpr,2025-06-18 16:38:47.000000,11.681391
9,inpr,2025-06-18 16:38:46.000000,14.986048
0,intm,2025-06-18 16:38:46.000000,964.58984
8,dstm,2025-06-18 16:38:46.000000,15560.995
1,inpr,2025-06-18 16:38:46.000000,29.640041
2,dspr,2025-06-18 16:38:46.000000,146.32751
7,brtm,2025-06-18 16:38:46.000000,4331.3086
3,brtm,2025-06-18 16:38:46.000000,5934.542
4,brtm,2025-06-18 16:38:46.000000,5068.327
3,dstm,2025-06-18 16:38:46.000000,21234.535
7,inpr,2025-06-18 16:38:46.000000,27.692894
1,vbam,2025-06-18 16:38:46.000000,164.44577
2,inpr,2025-06-18 16:38:46.000000,36.49959
5,intm,2025-06-18 16:38:46.000000,787.72375
8,vbam,2025-06-18 16:38:46.000000,129.44667
6,vbam,2025-06-18 16:38:46.000000,194.48537
0,dstm,2025-06-18 16:38:46.000000,13135.517
2,intm,2025-06-18 16:38:46.000000,1629.551
7,intm,2025-06-18 16:38:46.000000,1323.2311
5,inpr,2025-06-18 16:38:46.000000,12.29706
1,dstm,2025-06-18 16:38:46.000000,17363.668
1,intm,2025-06-18 16:38:46.000000,1390.9579
4,inpr,2025-06-18 16:38:46.000000,33.74697
4,vbam,2025-06-18 16:38:46.000000,191.94911
0,brtm,2025-06-18 16:38:46.000000,3076.065
0,dspr,2025-06-18 16:38:46.000000,117.95583
4,dstm,2025-06-18 16:38:46.000000,18780.258
8,brtm,2025-06-18 16:38:46.000000,3932.1157
2,dstm,2025-06-18 16:38:46.000000,19729.715
6,intm,2025-06-18 16:38:46.000000,1546.9807
0,vbam,2025-06-18 16:38:46.000000,82.35571
3,dspr,2025-06-18 16:38:46.000000,76.40101
2,brtm,2025-06-18 16:38:46.000000,5403.4287
9,intm,2025-06-18 16:38:46.000000,881.25385
5,brtm,2025-06-18 16:38:46.000000,2457.0332
2,vbam,2025-06-18 16:38:46.000000,210.38289
6,inpr,2025-06-18 16:38:46.000000,34.125694
5,dspr,2025-06-18 16:38:46.000000,44.163818400000004
3,intm,2025-06-18 16:38:46.000000,1781.2975
7,dstm,2025-06-18 16:38:46.000000,16692.041
8,dspr,2025-06-18 16:38:46.000000,128.39151
6,dstm,2025-06-18 16:38:46.000000,18910.893
9,dstm,2025-06-18 16:38:46.000000,12309.101
9,vbam,2025-06-18 16:38:46.000000,66.31074
1,dspr,2025-06-18 16:38:46.000000,136.14754
3,inpr,2025-06-18 16:38:46.000000,40.862305
7,vbam,2025-06-18 16:38:46.000000,151.4061
5,vbam,2025-06-18 16:38:46.000000,48.303093
7,dspr,2025-06-18 16:38:46.000000,133.25786
3,vbam,2025-06-18 16:38:46.000000,239.59917
9,brtm,2025-06-18 16:38:46.000000,2784.3882
4,dspr,2025-06-18 16:38:46.000000,142.24245
4,intm,2025-06-18 16:38:46.000000,1533.8077
1,brtm,2025-06-18 16:38:46.000000,4568.3525
9,dspr,2025-06-18 16:38:46.000000,114.40016
0,inpr,2025-06-18 16:38:46.000000,17.38196
5,dstm,2025-06-18 16:38:46.000000,11381.595
8,intm,2025-06-18 16:38:46.000000,1209.176
6,brtm,2025-06-18 16:38:46.000000,5114.4326
8,inpr,2025-06-18 16:38:46.000000,24.413807
6,dspr,2025-06-18 16:38:46.000000,142.80452
4,vbam,2025-06-18 16:38:45.000000,115.89244
0,dspr,2025-06-18 16:38:45.000000,121.64306
1,brtm,2025-06-18 16:38:45.000000,4365.409
6,dstm,2025-06-18 16:38:45.000000,13678.881
9,inpr,2025-06-18 16:38:45.000000,26.536617
1,intm,2025-06-18 16:38:45.000000,1332.974
0,vbam,2025-06-18 16:38:45.000000,98.994286
6,brtm,2025-06-18 16:38:45.000000,3267.8406
8,vbam,2025-06-18 16:38:45.000000,131.67632
3,dstm,2025-06-18 16:38:45.000000,17209.844
5,dstm,2025-06-18 16:38:45.000000,20106.676
7,brtm,2025-06-18 16:38:45.000000,2232.0056
9,dspr,2025-06-18 16:38:45.000000,131.54189
2,dspr,2025-06-18 16:38:45.000000,130.23299
5,brtm,2025-06-18 16:38:45.000000,5536.474
7,vbam,2025-06-18 16:38:45.000000,35.924423
7,dspr,2025-06-18 16:38:45.000000,107.66635
7,intm,2025-06-18 16:38:45.000000,723.43024
6,dspr,2025-06-18 16:38:45.000000,120.29368
3,inpr,2025-06-18 16:38:45.000000,29.19408
1,dstm,2025-06-18 16:38:45.000000,16788.658
6,inpr,2025-06-18 16:38:45.000000,18.95726
4,inpr,2025-06-18 16:38:45.000000,22.389824
7,dstm,2025-06-18 16:38:45.000000,10744.017
0,brtm,2025-06-18 16:38:45.000000,3378.5317
6,vbam,2025-06-18 16:38:45.000000,92.90521
9,intm,2025-06-18 16:38:45.000000,1283.0127
1,vbam,2025-06-18 16:38:45.000000,153.28194
4,dspr,2025-06-18 16:38:45.000000,125.387794
9,brtm,2025-06-18 16:38:45.000000,4190.5444
9,dstm,2025-06-18 16:38:45.000000,16293.209
3,intm,2025-06-18 16:38:45.000000,1375.4463
8,brtm,2025-06-18 16:38:45.000000,3972.648
6,intm,2025-06-18 16:38:45.000000,1019.38306
7,inpr,2025-06-18 16:38:45.000000,10.448618
0,intm,2025-06-18 16:38:45.000000,1051.0092
8,dstm,2025-06-18 16:38:45.000000,15675.835
5,dspr,2025-06-18 16:38:45.000000,59.17976
8,intm,2025-06-18 16:38:45.000000,1220.7565
5,intm,2025-06-18 16:38:45.000000,1667.5641
0,inpr,2025-06-18 16:38:45.000000,19.866512
2,inpr,2025-06-18 16:38:45.000000,25.654646
9,vbam,2025-06-18 16:38:45.000000,143.66272
3,vbam,2025-06-18 16:38:45.000000,161.45926
3,dspr,2025-06-18 16:38:45.000000,67.74285
2,vbam,2025-06-18 16:38:45.000000,137.75633
3,brtm,2025-06-18 16:38:45.000000,4514.062
5,inpr,2025-06-18 16:38:45.000000,37.59247
4,brtm,2025-06-18 16:38:45.000000,3685.718
8,dspr,2025-06-18 16:38:45.000000,128.8856
4,intm,2025-06-18 16:38:45.000000,1138.7765
1,dspr,2025-06-18 16:38:45.000000,133.67357
4,dstm,2025-06-18 16:38:45.000000,14862.867
2,intm,2025-06-18 16:38:45.000000,1252.3356
0,dstm,2025-06-18 16:38:45.000000,13992.507
2,dstm,2025-06-18 16:38:45.000000,15988.994
1,inpr,2025-06-18 16:38:45.000000,27.973003
8,inpr,2025-06-18 16:38:45.000000,24.746748
2,brtm,2025-06-18 16:38:45.000000,4083.1743
5,vbam,2025-06-18 16:38:45.000000,217.70166
8,brtm,2025-06-18 16:38:44.000000,3319.536
4,inpr,2025-06-18 16:38:44.000000,32.791656
9,inpr,2025-06-18 16:38:44.000000,28.435402
7,dstm,2025-06-18 16:38:44.000000,13787.756
2,dstm,2025-06-18 16:38:44.000000,17544.42
6,dstm,2025-06-18 16:38:44.000000,13425.623
9,brtm,2025-06-18 16:38:44.000000,4421.7007
1,dspr,2025-06-18 16:38:44.000000,135.40034
6,vbam,2025-06-18 16:38:44.000000,87.98815
0,inpr,2025-06-18 16:38:44.000000,32.330402
6,inpr,2025-06-18 16:38:44.000000,18.223022
4,brtm,2025-06-18 16:38:44.000000,4952.0273
5,vbam,2025-06-18 16:38:44.000000,80.20037
5,inpr,2025-06-18 16:38:44.000000,17.060114
9,dspr,2025-06-18 16:38:44.000000,134.35979
3,dstm,2025-06-18 16:38:44.000000,10848.471
7,brtm,2025-06-18 16:38:44.000000,3306.2668
3,vbam,2025-06-18 16:38:44.000000,37.952404
2,vbam,2025-06-18 16:38:44.000000,167.95512
4,vbam,2025-06-18 16:38:44.000000,185.55154
6,brtm,2025-06-18 16:38:44.000000,3178.455
0,intm,2025-06-18 16:38:44.000000,1484.5358
9,vbam,2025-06-18 16:38:44.000000,156.37854
2,brtm,2025-06-18 16:38:44.000000,4632.1484
6,dspr,2025-06-18 16:38:44.000000,119.204025
9,dstm,2025-06-18 16:38:44.000000,16948.152
8,dstm,2025-06-18 16:38:44.000000,13825.352
4,dspr,2025-06-18 16:38:44.000000,140.82472
5,dstm,2025-06-18 16:38:44.000000,13024.503
9,intm,2025-06-18 16:38:44.000000,1349.0574
2,inpr,2025-06-18 16:38:44.000000,30.164074
8,vbam,2025-06-18 16:38:44.000000,95.74894
5,brtm,2025-06-18 16:38:44.000000,3036.8833
4,intm,2025-06-18 16:38:44.000000,1500.5793
1,dstm,2025-06-18 16:38:44.000000,17190.002
5,dspr,2025-06-18 16:38:44.000000,46.99128
1,vbam,2025-06-18 16:38:44.000000,161.07405
8,intm,2025-06-18 16:38:44.000000,1034.153
0,dspr,2025-06-18 16:38:44.000000,140.14018
4,dstm,2025-06-18 16:38:44.000000,18450.746
3,dspr,2025-06-18 16:38:44.000000,54.057885
5,intm,2025-06-18 16:38:44.000000,953.39526
7,inpr,2025-06-18 16:38:44.000000,19.272905
7,vbam,2025-06-18 16:38:44.000000,95.01902
1,brtm,2025-06-18 16:38:44.000000,4507.0596
8,inpr,2025-06-18 16:38:44.000000,19.3819
2,intm,2025-06-18 16:38:44.000000,1409.1852
7,intm,2025-06-18 16:38:44.000000,1030.3619
3,inpr,2025-06-18 16:38:44.000000,10.751446
0,brtm,2025-06-18 16:38:44.000000,4895.875
0,vbam,2025-06-18 16:38:44.000000,182.46259
7,dspr,2025-06-18 16:38:44.000000,120.76211
3,brtm,2025-06-18 16:38:44.000000,2268.8716
2,dspr,2025-06-18 16:38:44.000000,136.92523
0,dstm,2025-06-18 16:38:44.000000,18291.645
6,intm,2025-06-18 16:38:44.000000,993.8443
1,inpr,2025-06-18 16:38:44.000000,29.136562
3,intm,2025-06-18 16:38:44.000000,733.9633
8,dspr,2025-06-18 16:38:44.000000,120.92386
1,intm,2025-06-18 16:38:44.000000,1373.4456
1,dstm,2025-06-18 16:38:43.000000,11338.426
0,brtm,2025-06-18 16:38:43.000000,4196.9707
6,intm,2025-06-18 16:38:43.000000,1154.9409
6,vbam,2025-06-18 16:38:43.000000,119.00463
3,dspr,2025-06-18 16:38:43.000000,61.2807
1,intm,2025-06-18 16:38:43.000000,783.37054
6,dstm,2025-06-18 16:38:43.000000,15023.164
4,brtm,2025-06-18 16:38:43.000000,4364.4214
8,dstm,2025-06-18 16:38:43.000000,20173.934
4,vbam,2025-06-18 16:38:43.000000,153.2276
5,brtm,2025-06-18 16:38:43.000000,2585.4797
1,brtm,2025-06-18 16:38:43.000000,2441.7969
3,inpr,2025-06-18 16:38:43.000000,20.48532
1,vbam,2025-06-18 16:38:43.000000,47.46495
1,inpr,2025-06-18 16:38:43.000000,12.171904
5,inpr,2025-06-18 16:38:43.000000,13.352155
5,intm,2025-06-18 16:38:43.000000,824.4227
0,dspr,2025-06-18 16:38:43.000000,131.62021
9,brtm,2025-06-18 16:38:43.000000,3179.2944
6,inpr,2025-06-18 16:38:43.000000,22.854551
5,dstm,2025-06-18 16:38:43.000000,11745.526
4,dstm,2025-06-18 16:38:43.000000,16785.863
0,inpr,2025-06-18 16:38:43.000000,26.589401
2,vbam,2025-06-18 16:38:43.000000,125.627975
2,brtm,2025-06-18 16:38:43.000000,3862.6968
8,intm,2025-06-18 16:38:43.000000,1674.3463
7,vbam,2025-06-18 16:38:43.000000,159.36821
8,inpr,2025-06-18 16:38:43.000000,37.787457
6,dspr,2025-06-18 16:38:43.000000,126.07748
9,dstm,2025-06-18 16:38:43.000000,13428.002
8,dspr,2025-06-18 16:38:43.000000,148.23878
7,dstm,2025-06-18 16:38:43.000000,17102.14
5,vbam,2025-06-18 16:38:43.000000,55.368866
2,dstm,2025-06-18 16:38:43.000000,15364.309
7,intm,2025-06-18 16:38:43.000000,1364.5856
9,inpr,2025-06-18 16:38:43.000000,18.229918
9,intm,2025-06-18 16:38:43.000000,994.08417
7,dspr,2025-06-18 16:38:43.000000,135.02231
7,brtm,2025-06-18 16:38:43.000000,4476.05
4,dspr,2025-06-18 16:38:43.000000,133.66153
6,brtm,2025-06-18 16:38:43.000000,3742.2935
9,dspr,2025-06-18 16:38:43.000000,119.21426
4,intm,2025-06-18 16:38:43.000000,1332.6919
3,brtm,2025-06-18 16:38:43.000000,3453.8652
8,vbam,2025-06-18 16:38:43.000000,219.00748
5,dspr,2025-06-18 16:38:43.000000,44.790146
2,dspr,2025-06-18 16:38:43.000000,127.54525
9,vbam,2025-06-18 16:38:43.000000,88.034325
3,intm,2025-06-18 16:38:43.000000,1072.5328
4,inpr,2025-06-18 16:38:43.000000,27.964891
0,intm,2025-06-18 16:38:43.000000,1284.8489
0,dstm,2025-06-18 16:38:43.000000,16311.416
3,vbam,2025-06-18 16:38:43.000000,103.13833
8,brtm,2025-06-18 16:38:43.000000,5560.2124
2,inpr,2025-06-18 16:38:43.000000,23.84358
1,dspr,2025-06-18 16:38:43.000000,110.223816
0,vbam,2025-06-18 16:38:43.000000,144.0162
2,intm,2025-06-18 16:38:43.000000,1189.342
7,inpr,2025-06-18 16:38:43.000000,28.881836
3,dstm,2025-06-18 16:38:43.000000,14205.951
0,vbam,2025-06-18 16:38:42.000000,43.721004
1,vbam,2025-06-18 16:38:42.000000,229.22412
2,inpr,2025-06-18 16:38:42.000000,32.574844
9,dstm,2025-06-18 16:38:42.000000,13722.729
1,dspr,2025-06-18 16:38:42.000000,150.50287
6,inpr,2025-06-18 16:38:42.000000,32.961735
4,inpr,2025-06-18 16:38:42.000000,7.1536922
2,brtm,2025-06-18 16:38:42.000000,4925.6333
8,vbam,2025-06-18 16:38:42.000000,235.08632
9,inpr,2025-06-18 16:38:42.000000,19.08438
3,intm,2025-06-18 16:38:42.000000,681.5899
4,dstm,2025-06-18 16:38:42.000000,9607.506
0,dspr,2025-06-18 16:38:42.000000,109.39413
8,inpr,2025-06-18 16:38:42.000000,40.188427
3,dstm,2025-06-18 16:38:42.000000,10329.101
6,dstm,2025-06-18 16:38:42.000000,18509.41
3,brtm,2025-06-18 16:38:42.000000,2085.565
6,brtm,2025-06-18 16:38:42.000000,4972.733
8,intm,2025-06-18 16:38:42.000000,1757.8584
5,brtm,2025-06-18 16:38:42.000000,4079.864
4,vbam,2025-06-18 16:38:42.000000,13.85893
9,intm,2025-06-18 16:38:42.000000,1023.80457
1,inpr,2025-06-18 16:38:42.000000,39.313053
0,inpr,2025-06-18 16:38:42.000000,11.612841
7,brtm,2025-06-18 16:38:42.000000,4654.761
5,dspr,2025-06-18 16:38:42.000000,52.07705200000001
4,brtm,2025-06-18 16:38:42.000000,1830.8843
9,brtm,2025-06-18 16:38:42.000000,3283.316
1,brtm,2025-06-18 16:38:42.000000,5745.937
2,vbam,2025-06-18 16:38:42.000000,184.09958
7,dspr,2025-06-18 16:38:42.000000,137.2009
7,dstm,2025-06-18 16:38:42.000000,17608.49
3,dspr,2025-06-18 16:38:42.000000,52.9405825
6,intm,2025-06-18 16:38:42.000000,1506.4951
2,intm,2025-06-18 16:38:42.000000,1493.038
4,intm,2025-06-18 16:38:42.000000,608.8241
9,dspr,2025-06-18 16:38:42.000000,120.48232
8,brtm,2025-06-18 16:38:42.000000,5852.5044
5,intm,2025-06-18 16:38:42.000000,1251.3898
0,intm,2025-06-18 16:38:42.000000,763.92487
1,dstm,2025-06-18 16:38:42.000000,20700.154
8,dspr,2025-06-18 16:38:42.000000,151.80196
1,intm,2025-06-18 16:38:42.000000,1727.4105
7,intm,2025-06-18 16:38:42.000000,1415.6461
6,dspr,2025-06-18 16:38:42.000000,141.07713
